arc                                                                         ,file                                                            ,crc32
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om523900\model\om523900_06_MM                            ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\mod\om\m_o04_01\m_o04_01_00                              ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\mod\om\m_o04_01\m_o04_01_00                              ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\em0301\em030114\l_em030114_00                     ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\mod\cm\m_cm09_01\m_cm09_01_03                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\mod\cm\m_cm09_01\m_cm09_01_03                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\em0301\em030114\l_em030114_05                     ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\mod\om\m_o04_01\m_o04_01_01                              ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\mod\om\m_o04_01\m_o04_01_01                              ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\em0301\em030114\l_em030114_06                     ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\mod\cm\m_cm05_00\m_cm05_00_03                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\mod\cm\m_cm05_00\m_cm05_00_03                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\ecm\ecm000\l_ecm000_01_06                         ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\ecm\ecm000\l_ecm000_01_00                         ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\ecm\ecm000\l_ecm000_01_07                         ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\ecm\ecm000\l_ecm000_01_01                         ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\ecm\ecm000\l_ecm000_01_08                         ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\ecm\ecm000\l_ecm000_01_02                         ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\ecm\ecm000\l_ecm000_01_09                         ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\ecm\ecm000\l_ecm000_01_03                         ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\ecm\ecm000\l_ecm000_01_10                         ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\ecm\ecm000\l_ecm000_01_04                         ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\ecm\ecm000\l_ecm000_01_11                         ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\ecm\ecm000\l_ecm000_01_05                         ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\cm\cm000\l_cm013_00                                  ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\epv\cm\p_cm                                              ,12191BA1
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,param\common                                                    ,325AACA5
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,rom\SHL\SHL_common_GR7                                          ,73850D05
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600022\wave\shl_om600022_hit1                    ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600022\shl_om600022                              ,15D782FB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600022\shl_om600022                              ,1BCC4966
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\om\om600020\l_om600020_00                            ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\epv\om\p_om600020                                        ,12191BA1
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,rom\SHL\SHL_common_GR6                                          ,73850D05
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600020\model\om600020_NM                               ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600020\model\om600020_BM                               ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,scr\sky\DDCube0_CM                                              ,7808EA10
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600020\model\om600020_MM                               ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600020\model\om600020                                  ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600020\model\om600020                                  ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,rom\SHL\SHL_common_GR0                                          ,73850D05
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600013\model\om600013_NM                               ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600013\model\om600013_BM                               ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600013\model\om600013_MM                               ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600013\model\om600013                                  ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600013\model\om600013                                  ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600010\wave\shl_om600010_hit1                    ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600010\wave\shl_om600010_hit2                    ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600012\shl_om600012                              ,15D782FB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600012\shl_om600012                              ,1BCC4966
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\mod\cm\m_cm01_04\m_cm01_04_00                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\mod\cm\m_cm01_04\m_cm01_04_00                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\em\ecm\ecm023\l_ecm023_03_01                         ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\epv\om\p_om600013                                        ,12191BA1
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,rom\SHL\SHL_common_GR4                                          ,73850D05
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600021\wave\shl_om600021_hit1                    ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600021\wave\shl_om600021_hit2                    ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600021\shl_om600021                              ,15D782FB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600021\shl_om600021                              ,1BCC4966
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\om\om600021\l_om600021_00                            ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\epv\om\p_om600021                                        ,12191BA1
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,rom\SHL\SHL_common_GR8                                          ,73850D05
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600012\model\om600012_NM                               ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600012\model\om600012_BM                               ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600012\model\om600012_MM                               ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600012\model\om600012                                  ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600012\model\om600012                                  ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\epv\om\p_om600012                                        ,12191BA1
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,rom\SHL\SHL_common_GR3                                          ,73850D05
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600030\model\om600030_NM                               ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600030\model\om600030_BM                               ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600030\model\om600030_MM                               ,241F5DEB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600030\model\om600030                                  ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,obj\om\om600030\model\om600030                                  ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600030\wave\shl_om600030_hit1                    ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600030\wave\shl_om600030_hit2                    ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600030\shl_om600030                              ,15D782FB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600030\shl_om600030                              ,1BCC4966
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\efl\om\om600030\l_om600030_00                            ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,effect\epv\om\p_om600030                                        ,12191BA1
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,rom\SHL\SHL_common_GR5                                          ,73850D05
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600020\wave\shl_om600020_hit1                    ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600020\wave\shl_om600020_hit2                    ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600020\shl_om600020                              ,15D782FB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\shl\om600020\shl_om600020                              ,1BCC4966
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,rom\SHL\SHL_common_GR10                                         ,73850D05
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\game\buff\wave\game_buff_hinshi                        ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\game\buff\wave\game_buff_hb_omen_lp                    ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\game\buff\wave\game_buff_hb_lp                         ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\game\buff\wave\game_buff_status_up                     ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\game\buff\wave\game_buff_recover_state                 ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\game\buff\wave\game_buff_hb_magma_omen_lp              ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\game\buff\wave\game_buff_poison                        ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\game\buff\wave\game_buff_slow                          ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\game\buff\wave\game_buff_sleep                         ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/game_common.arc               ,sound\se\game\buff\wave\game_buff_stun                          ,724DF879
